Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR
09/04/2022,16:15,Mallorca,Atletico Madrid,1,0,H
09/04/2022,18:30,Villarreal,Athletic Bilbao,1,1,D
09/04/2022,21:00,Real Madrid,Getafe,2,0,H
10/04/2022,14:00,Osasuna,Alaves,1,0,H
10/04/2022,16:15,Espanyol,Celta Vigo,1,0,H
10/04/2022,18:30,Elche,Real Sociedad,1,2,A
10/04/2022,21:00,Levante,Barcelona,2,3,A
11/04/2022,21:00,Rayo Vallecano,Valencia,1,1,D
15/04/2022,21:00,Real Sociedad,Real Betis,0,0,D
16/04/2022,14:00,Elche,Mallorca,3,0,H
16/04/2022,16:15,Alaves,Rayo Vallecano,1,0,H
16/04/2022,18:30,Valencia,Osasuna,1,2,A
16/04/2022,21:00,Getafe,Villarreal,1,2,A
17/04/2022,14:00,Granada,Levante,1,4,A
17/04/2022,16:15,Atletico Madrid,Espanyol,2,1,H
17/04/2022,18:30,Athletic Bilbao,Celta Vigo,0,2,A
17/04/2022,21:00,Sevilla,Real Madrid,2,3,A
18/04/2022,21:00,Barcelona,Cadiz,0,1,A
19/04/2022,19:00,Mallorca,Alaves,2,1,H
19/04/2022,21:00,Real Betis,Elche,0,1,A
19/04/2022,21:30,Villarreal,Valencia,2,0,H
20/04/2022,19:00,Atletico Madrid,Granada,0,0,D
20/04/2022,20:00,Celta Vigo,Getafe,0,2,A
20/04/2022,21:30,Osasuna,Real Madrid,1,3,A
21/04/2022,19:00,Levante,Sevilla,2,3,A
21/04/2022,,Espanyol,Rayo Vallecano,0,1,A
21/04/2022,20:00,Cadiz,Athletic Bilbao,2,3,A
21/04/2022,21:30,Real Sociedad,Barcelona,0,1,A
24/04/2022,21:00,Barcelona,Rayo Vallecano,0,1,A
29/04/2022,21:00,Sevilla,Cadiz,1,1,D
30/04/2022,14:00,Alaves,Villarreal,2,1,H
30/04/2022,16:15,Real Madrid,Espanyol,4,0,H
30/04/2022,18:30,Valencia,Levante,1,1,D
30/04/2022,21:00,Athletic Bilbao,Atletico Madrid,2,0,H
01/05/2022,14:00,Elche,Osasuna,1,1,D
01/05/2022,16:15,Granada,Celta Vigo,1,1,D
01/05/2022,18:30,Rayo Vallecano,Real Sociedad,1,1,D
01/05/2022,21:00,Barcelona,Mallorca,2,1,H
02/05/2022,21:00,Getafe,Real Betis,0,0,D
06/05/2022,21:00,Levante,Real Sociedad,2,1,H
07/05/2022,14:00,Mallorca,Granada,2,6,A
07/05/2022,16:15,Athletic Bilbao,Valencia,0,0,D
07/05/2022,18:30,Cadiz,Elche,3,0,H
07/05/2022,,Celta Vigo,Alaves,4,0,H
07/05/2022,21:00,Real Betis,Barcelona,1,2,A
08/05/2022,14:00,Getafe,Rayo Vallecano,0,0,D
08/05/2022,16:15,Villarreal,Sevilla,1,1,D
08/05/2022,18:30,Espanyol,Osasuna,1,1,D
08/05/2022,21:00,Atletico Madrid,Real Madrid,1,0,H
10/05/2022,19:00,Valencia,Real Betis,0,3,A
10/05/2022,20:00,Granada,Athletic Bilbao,1,0,H
10/05/2022,21:30,Barcelona,Celta Vigo,3,1,H
11/05/2022,19:00,Osasuna,Getafe,1,1,D
11/05/2022,,Alaves,Espanyol,2,1,H
11/05/2022,20:30,Sevilla,Mallorca,0,0,D
11/05/2022,21:30,Elche,Atletico Madrid,0,2,A
12/05/2022,19:00,Real Sociedad,Cadiz,3,0,H
12/05/2022,20:00,Rayo Vallecano,Villarreal,1,5,A
12/05/2022,21:30,Real Madrid,Levante,6,0,H
14/05/2022,18:30,Espanyol,Valencia,1,1,D
15/05/2022,19:30,Villarreal,Real Sociedad,1,2,A
15/05/2022,,Levante,Alaves,3,1,H
15/05/2022,,Cadiz,Real Madrid,1,1,D
15/05/2022,,Getafe,Barcelona,0,0,D
15/05/2022,,Mallorca,Rayo Vallecano,2,1,H
15/05/2022,,Celta Vigo,Elche,1,0,H
15/05/2022,,Real Betis,Granada,2,0,H
15/05/2022,,Atletico Madrid,Sevilla,1,1,D
15/05/2022,,Athletic Bilbao,Osasuna,2,0,H
20/05/2022,21:00,Rayo Vallecano,Levante,2,4,A
20/05/2022,,Real Madrid,Real Betis,0,0,D
21/05/2022,17:30,Valencia,Celta Vigo,2,0,H
22/05/2022,17:30,Elche,Getafe,3,1,H
22/05/2022,20:00,Osasuna,Mallorca,0,2,A
22/05/2022,,Granada,Espanyol,0,0,D
22/05/2022,,Alaves,Cadiz,0,1,A
22/05/2022,22:00,Sevilla,Athletic Bilbao,1,0,H
22/05/2022,,Real Sociedad,Atletico Madrid,1,2,A
22/05/2022,,Barcelona,Villarreal,0,2,A
12/08/2022,21:00,Osasuna,Sevilla,2,1,H
13/08/2022,17:00,Celta Vigo,Espanyol,2,2,D
13/08/2022,19:00,Valladolid,Villarreal,0,3,A
13/08/2022,21:00,Barcelona,Rayo Vallecano,0,0,D
14/08/2022,17:30,Cadiz,Real Sociedad,0,1,A
14/08/2022,19:30,Valencia,Girona,1,0,H
14/08/2022,22:00,Almeria,Real Madrid,1,2,A
15/08/2022,17:30,Athletic Bilbao,Mallorca,0,0,D
15/08/2022,19:30,Getafe,Atletico Madrid,0,3,A
15/08/2022,21:30,Real Betis,Elche,3,0,H
19/08/2022,20:00,Espanyol,Rayo Vallecano,0,2,A
19/08/2022,22:00,Sevilla,Valladolid,1,1,D
20/08/2022,17:30,Osasuna,Cadiz,2,0,H
20/08/2022,19:30,Mallorca,Real Betis,1,2,A
20/08/2022,22:00,Celta Vigo,Real Madrid,1,4,A
21/08/2022,17:30,Athletic Bilbao,Valencia,1,0,H
21/08/2022,19:30,Atletico Madrid,Villarreal,0,2,A
21/08/2022,22:00,Real Sociedad,Barcelona,1,4,A
22/08/2022,20:00,Elche,Almeria,1,1,D
22/08/2022,22:00,Girona,Getafe,3,1,H
26/08/2022,20:00,Girona,Celta Vigo,0,1,A
26/08/2022,22:00,Real Betis,Osasuna,1,0,H
27/08/2022,17:30,Elche,Real Sociedad,0,1,A
27/08/2022,19:30,Rayo Vallecano,Mallorca,0,2,A
27/08/2022,22:00,Almeria,Sevilla,2,1,H
28/08/2022,17:30,Getafe,Villarreal,0,0,D
28/08/2022,19:30,Barcelona,Valladolid,4,0,H
28/08/2022,22:00,Espanyol,Real Madrid,1,3,A
29/08/2022,20:00,Cadiz,Athletic Bilbao,0,4,A
29/08/2022,22:00,Valencia,Atletico Madrid,0,1,A
02/09/2022,21:00,Celta Vigo,Cadiz,3,0,H
03/09/2022,14:00,Mallorca,Girona,1,1,D
03/09/2022,16:15,Real Madrid,Real Betis,2,1,H
03/09/2022,18:30,Real Sociedad,Atletico Madrid,1,1,D
03/09/2022,21:00,Sevilla,Barcelona,0,3,A
04/09/2022,14:00,Osasuna,Rayo Vallecano,2,1,H
04/09/2022,16:15,Athletic Bilbao,Espanyol,0,1,A
04/09/2022,18:30,Villarreal,Elche,4,0,H
04/09/2022,21:00,Valencia,Getafe,5,1,H
05/09/2022,21:00,Valladolid,Almeria,1,0,H
09/09/2022,21:00,Girona,Valladolid,2,1,H
10/09/2022,14:00,Rayo Vallecano,Valencia,2,1,H
10/09/2022,16:15,Espanyol,Sevilla,2,3,A
10/09/2022,18:30,Cadiz,Barcelona,0,4,A
10/09/2022,21:00,Atletico Madrid,Celta Vigo,4,1,H
11/09/2022,14:00,Real Madrid,Mallorca,4,1,H
11/09/2022,16:15,Elche,Athletic Bilbao,1,4,A
11/09/2022,18:30,Getafe,Real Sociedad,2,1,H
11/09/2022,21:00,Real Betis,Villarreal,1,0,H
12/09/2022,21:00,Almeria,Osasuna,0,1,A
16/09/2022,21:00,Valladolid,Cadiz,0,1,A
17/09/2022,14:00,Mallorca,Almeria,1,0,H
17/09/2022,16:15,Barcelona,Elche,3,0,H
17/09/2022,18:30,Valencia,Celta Vigo,3,0,H
17/09/2022,21:00,Athletic Bilbao,Rayo Vallecano,3,2,H
18/09/2022,14:00,Osasuna,Getafe,0,2,A
18/09/2022,16:15,Villarreal,Sevilla,1,1,D
18/09/2022,18:30,Real Sociedad,Espanyol,2,1,H
18/09/2022,,Real Betis,Girona,2,1,H
18/09/2022,21:00,Atletico Madrid,Real Madrid,1,2,A
30/09/2022,21:00,Athletic Bilbao,Almeria,4,0,H
01/10/2022,14:00,Cadiz,Villarreal,0,0,D
01/10/2022,16:15,Getafe,Valladolid,2,3,A
01/10/2022,18:30,Sevilla,Atletico Madrid,0,2,A
01/10/2022,21:00,Mallorca,Barcelona,0,1,A
02/10/2022,14:00,Espanyol,Valencia,2,2,D
02/10/2022,16:15,Celta Vigo,Real Betis,1,0,H
02/10/2022,18:30,Girona,Real Sociedad,3,5,A
02/10/2022,21:00,Real Madrid,Osasuna,1,1,D
03/10/2022,21:00,Rayo Vallecano,Elche,2,1,H
07/10/2022,21:00,Osasuna,Valencia,1,2,A
08/10/2022,14:00,Almeria,Rayo Vallecano,3,1,H
08/10/2022,16:15,Atletico Madrid,Girona,2,1,H
08/10/2022,18:30,Sevilla,Athletic Bilbao,1,1,D
08/10/2022,21:00,Getafe,Real Madrid,0,1,A
09/10/2022,14:00,Valladolid,Real Betis,0,0,D
09/10/2022,16:15,Cadiz,Espanyol,2,2,D
09/10/2022,18:30,Real Sociedad,Villarreal,1,0,H
09/10/2022,21:00,Barcelona,Celta Vigo,1,0,H
10/10/2022,21:30,Elche,Mallorca,1,1,D
14/10/2022,21:00,Rayo Vallecano,Getafe,0,0,D
15/10/2022,14:00,Girona,Cadiz,1,1,D
15/10/2022,16:15,Valencia,Elche,2,2,D
15/10/2022,18:30,Mallorca,Sevilla,0,1,A
15/10/2022,21:00,Athletic Bilbao,Atletico Madrid,0,1,A
16/10/2022,14:00,Celta Vigo,Real Sociedad,1,2,A
16/10/2022,16:15,Real Madrid,Barcelona,3,1,H
16/10/2022,18:30,Espanyol,Valladolid,1,0,H
16/10/2022,21:00,Real Betis,Almeria,3,1,H
17/10/2022,21:00,Villarreal,Osasuna,2,0,H
18/10/2022,19:00,Sevilla,Valencia,1,1,D
18/10/2022,20:00,Getafe,Athletic Bilbao,2,2,D
18/10/2022,21:00,Atletico Madrid,Rayo Vallecano,1,1,D
19/10/2022,19:00,Valladolid,Celta Vigo,4,1,H
19/10/2022,,Cadiz,Real Betis,0,0,D
19/10/2022,20:00,Real Sociedad,Mallorca,1,0,H
19/10/2022,21:00,Elche,Real Madrid,0,3,A
20/10/2022,19:00,Almeria,Girona,3,2,H
20/10/2022,20:00,Osasuna,Espanyol,1,0,H
20/10/2022,21:00,Barcelona,Villarreal,3,0,H
22/10/2022,14:00,Rayo Vallecano,Cadiz,5,1,H
22/10/2022,16:15,Valladolid,Real Sociedad,1,0,H
22/10/2022,18:30,Valencia,Mallorca,1,2,A
22/10/2022,21:00,Real Madrid,Sevilla,3,1,H
23/10/2022,14:00,Espanyol,Elche,2,2,D
23/10/2022,16:15,Real Betis,Atletico Madrid,1,2,A
23/10/2022,18:30,Villarreal,Almeria,2,1,H
23/10/2022,,Girona,Osasuna,1,1,D
23/10/2022,21:00,Barcelona,Athletic Bilbao,4,0,H
24/10/2022,21:00,Celta Vigo,Getafe,1,1,D
28/10/2022,21:00,Mallorca,Espanyol,1,1,D
29/10/2022,14:00,Almeria,Celta Vigo,3,1,H
29/10/2022,16:15,Cadiz,Atletico Madrid,3,2,H
29/10/2022,18:30,Sevilla,Rayo Vallecano,0,1,A
29/10/2022,21:00,Valencia,Barcelona,0,1,A
30/10/2022,14:00,Osasuna,Valladolid,2,0,H
30/10/2022,16:15,Real Madrid,Girona,1,1,D
30/10/2022,18:30,Athletic Bilbao,Villarreal,1,0,H
30/10/2022,21:00,Real Sociedad,Real Betis,0,2,A
31/10/2022,21:00,Elche,Getafe,0,1,A
04/11/2022,21:00,Girona,Athletic Bilbao,2,1,H
05/11/2022,14:00,Getafe,Cadiz,0,0,D
05/11/2022,16:15,Valladolid,Elche,2,1,H
05/11/2022,18:30,Celta Vigo,Osasuna,1,2,A
05/11/2022,21:00,Barcelona,Almeria,2,0,H
06/11/2022,14:00,Atletico Madrid,Espanyol,1,1,D
06/11/2022,16:15,Real Sociedad,Valencia,1,1,D
06/11/2022,18:30,Villarreal,Mallorca,0,2,A
06/11/2022,21:00,Real Betis,Sevilla,1,1,D
07/11/2022,21:00,Rayo Vallecano,Real Madrid,3,2,H
08/11/2022,19:00,Elche,Girona,1,2,A
08/11/2022,20:00,Athletic Bilbao,Valladolid,3,0,H
08/11/2022,21:30,Osasuna,Barcelona,1,2,A
09/11/2022,19:00,Sevilla,Real Sociedad,1,2,A
09/11/2022,,Almeria,Getafe,1,0,H
09/11/2022,20:00,Espanyol,Villarreal,0,1,A
09/11/2022,21:30,Mallorca,Atletico Madrid,1,0,H
10/11/2022,19:00,Rayo Vallecano,Celta Vigo,0,0,D
10/11/2022,20:00,Valencia,Real Betis,3,0,H
10/11/2022,21:30,Real Madrid,Cadiz,2,1,H
29/12/2022,17:00,Girona,Rayo Vallecano,2,2,D
29/12/2022,19:15,Real Betis,Athletic Bilbao,0,0,D
29/12/2022,21:30,Atletico Madrid,Elche,2,0,H
30/12/2022,17:00,Getafe,Mallorca,2,0,H
30/12/2022,19:15,Cadiz,Almeria,1,1,D
30/12/2022,,Celta Vigo,Sevilla,1,1,D
30/12/2022,21:30,Valladolid,Real Madrid,0,2,A
31/12/2022,14:00,Barcelona,Espanyol,1,1,D
31/12/2022,16:15,Villarreal,Valencia,2,1,H
31/12/2022,,Real Sociedad,Osasuna,2,0,H
06/01/2023,18:30,Elche,Celta Vigo,0,1,A
06/01/2023,21:00,Valencia,Cadiz,0,1,A
07/01/2023,16:15,Villarreal,Real Madrid,2,1,H
07/01/2023,18:30,Mallorca,Valladolid,1,0,H
07/01/2023,21:00,Espanyol,Girona,2,2,D
08/01/2023,14:00,Almeria,Real Sociedad,0,2,A
08/01/2023,16:15,Rayo Vallecano,Real Betis,1,2,A
08/01/2023,18:30,Sevilla,Getafe,2,1,H
08/01/2023,21:00,Atletico Madrid,Barcelona,0,1,A
09/01/2023,21:00,Athletic Bilbao,Osasuna,0,0,D
13/01/2023,21:00,Celta Vigo,Villarreal,1,1,D
14/01/2023,14:00,Valladolid,Rayo Vallecano,0,1,A
14/01/2023,16:15,Girona,Sevilla,2,1,H
14/01/2023,18:30,Osasuna,Mallorca,1,0,H
14/01/2023,21:00,Real Sociedad,Athletic Bilbao,3,1,H
15/01/2023,14:00,Getafe,Espanyol,1,2,A
15/01/2023,16:15,Almeria,Atletico Madrid,1,1,D
16/01/2023,21:00,Cadiz,Elche,1,1,D
20/01/2023,21:00,Mallorca,Celta Vigo,1,0,H
21/01/2023,14:00,Rayo Vallecano,Real Sociedad,0,2,A
21/01/2023,16:15,Espanyol,Real Betis,1,0,H
21/01/2023,18:30,Atletico Madrid,Valladolid,3,0,H
21/01/2023,21:00,Sevilla,Cadiz,1,0,H
22/01/2023,14:00,Villarreal,Girona,1,0,H
22/01/2023,16:15,Elche,Osasuna,1,1,D
22/01/2023,18:30,Barcelona,Getafe,1,0,H
22/01/2023,21:00,Athletic Bilbao,Real Madrid,0,2,A
23/01/2023,21:00,Valencia,Almeria,2,2,D
27/01/2023,21:00,Almeria,Espanyol,3,1,H
28/01/2023,14:00,Cadiz,Mallorca,2,0,H
28/01/2023,16:15,Girona,Barcelona,0,1,A
28/01/2023,18:30,Sevilla,Elche,3,0,H
28/01/2023,21:00,Getafe,Real Betis,0,1,A
29/01/2023,14:00,Valladolid,Valencia,1,0,H
29/01/2023,16:15,Osasuna,Atletico Madrid,0,1,A
29/01/2023,18:30,Celta Vigo,Athletic Bilbao,1,0,H
29/01/2023,21:00,Real Madrid,Real Sociedad,0,0,D
30/01/2023,21:00,Villarreal,Rayo Vallecano,0,1,A
01/02/2023,21:00,Real Betis,Barcelona,1,2,A
02/02/2023,21:00,Real Madrid,Valencia,2,0,H
03/02/2023,21:00,Athletic Bilbao,Cadiz,4,1,H
04/02/2023,14:00,Espanyol,Osasuna,1,1,D
04/02/2023,16:15,Elche,Villarreal,3,1,H
04/02/2023,18:30,Atletico Madrid,Getafe,1,1,D
04/02/2023,21:00,Real Betis,Celta Vigo,3,4,A
05/02/2023,14:00,Mallorca,Real Madrid,1,0,H
05/02/2023,16:15,Girona,Valencia,1,0,H
05/02/2023,18:30,Real Sociedad,Valladolid,0,1,A
05/02/2023,21:00,Barcelona,Sevilla,3,0,H
06/02/2023,21:00,Rayo Vallecano,Almeria,2,0,H
10/02/2023,21:00,Cadiz,Girona,2,0,H
11/02/2023,16:15,Almeria,Real Betis,2,3,A
11/02/2023,18:30,Sevilla,Mallorca,2,0,H
11/02/2023,21:00,Valencia,Athletic Bilbao,1,2,A
12/02/2023,14:00,Getafe,Rayo Vallecano,1,1,D
12/02/2023,16:15,Celta Vigo,Atletico Madrid,0,1,A
12/02/2023,18:30,Valladolid,Osasuna,0,0,D
12/02/2023,21:00,Villarreal,Barcelona,0,1,A
13/02/2023,21:00,Espanyol,Real Sociedad,2,3,A
15/02/2023,21:00,Real Madrid,Elche,4,0,H
17/02/2023,21:00,Girona,Almeria,6,2,H
18/02/2023,14:00,Real Sociedad,Celta Vigo,1,1,D
18/02/2023,16:15,Real Betis,Valladolid,2,1,H
18/02/2023,18:30,Mallorca,Villarreal,4,2,H
18/02/2023,21:00,Osasuna,Real Madrid,0,2,A
19/02/2023,14:00,Elche,Espanyol,0,1,A
19/02/2023,16:15,Rayo Vallecano,Sevilla,1,1,D
19/02/2023,18:30,Atletico Madrid,Athletic Bilbao,1,0,H
19/02/2023,21:00,Barcelona,Cadiz,2,0,H
20/02/2023,21:00,Getafe,Valencia,1,0,H
24/02/2023,21:00,Elche,Real Betis,2,3,A
25/02/2023,14:00,Espanyol,Mallorca,2,1,H
25/02/2023,16:15,Cadiz,Rayo Vallecano,1,0,H
25/02/2023,18:30,Real Madrid,Atletico Madrid,1,1,D
25/02/2023,21:00,Valencia,Real Sociedad,1,0,H
26/02/2023,14:00,Athletic Bilbao,Girona,2,3,A
26/02/2023,16:15,Celta Vigo,Valladolid,3,0,H
26/02/2023,18:30,Almeria,Barcelona,1,0,H
26/02/2023,21:00,Sevilla,Osasuna,2,3,A
27/02/2023,21:00,Villarreal,Getafe,2,1,H
03/03/2023,21:00,Real Sociedad,Cadiz,0,0,D
04/03/2023,14:00,Getafe,Girona,3,2,H
04/03/2023,16:15,Almeria,Villarreal,0,2,A
04/03/2023,18:30,Mallorca,Elche,0,1,A
04/03/2023,21:00,Atletico Madrid,Sevilla,6,1,H
05/03/2023,14:00,Valladolid,Espanyol,2,1,H
05/03/2023,16:15,Barcelona,Valencia,1,0,H
05/03/2023,18:30,Rayo Vallecano,Athletic Bilbao,0,0,D
05/03/2023,21:00,Real Betis,Real Madrid,0,0,D
06/03/2023,21:00,Osasuna,Celta Vigo,0,0,D
10/03/2023,21:00,Cadiz,Getafe,2,2,D
11/03/2023,14:00,Real Madrid,Espanyol,3,1,H
11/03/2023,16:15,Elche,Valladolid,1,1,D
11/03/2023,18:30,Celta Vigo,Rayo Vallecano,3,0,H
11/03/2023,21:00,Valencia,Osasuna,1,0,H
12/03/2023,14:00,Mallorca,Real Sociedad,1,1,D
12/03/2023,16:15,Sevilla,Almeria,2,1,H
12/03/2023,18:30,Villarreal,Real Betis,1,1,D
12/03/2023,21:00,Athletic Bilbao,Barcelona,0,1,A
13/03/2023,21:00,Girona,Atletico Madrid,0,1,A
17/03/2023,21:00,Valladolid,Athletic Bilbao,1,3,A
18/03/2023,14:00,Almeria,Cadiz,1,1,D
18/03/2023,16:15,Rayo Vallecano,Girona,2,2,D
18/03/2023,18:30,Espanyol,Celta Vigo,1,3,A
18/03/2023,21:00,Atletico Madrid,Valencia,3,0,H
19/03/2023,14:00,Real Betis,Mallorca,1,0,H
19/03/2023,16:15,Real Sociedad,Elche,2,0,H
19/03/2023,,Osasuna,Villarreal,0,3,A
19/03/2023,18:30,Getafe,Sevilla,2,0,H
19/03/2023,21:00,Barcelona,Real Madrid,2,1,H
31/03/2023,21:00,Mallorca,Osasuna,0,0,D
01/04/2023,14:00,Girona,Espanyol,2,1,H
01/04/2023,16:15,Athletic Bilbao,Getafe,0,0,D
01/04/2023,18:30,Cadiz,Sevilla,0,2,A
01/04/2023,21:00,Elche,Barcelona,0,4,A
02/04/2023,14:00,Celta Vigo,Almeria,2,2,D
02/04/2023,16:20,Real Madrid,Valladolid,6,0,H
02/04/2023,18:30,Villarreal,Real Sociedad,2,0,H
02/04/2023,21:00,Atletico Madrid,Real Betis,1,0,H
03/04/2023,21:00,Valencia,Rayo Vallecano,1,1,D
07/04/2023,21:00,Sevilla,Celta Vigo,2,2,D
08/04/2023,14:00,Osasuna,Elche,2,1,H
08/04/2023,16:15,Espanyol,Athletic Bilbao,1,2,A
08/04/2023,18:30,Real Sociedad,Getafe,2,0,H
08/04/2023,21:00,Real Madrid,Villarreal,2,3,A
09/04/2023,14:00,Valladolid,Mallorca,3,3,D
09/04/2023,16:15,Real Betis,Cadiz,0,2,A
09/04/2023,18:30,Almeria,Valencia,2,1,H
09/04/2023,21:00,Rayo Vallecano,Atletico Madrid,1,2,A
10/04/2023,21:00,Barcelona,Girona,0,0,D
14/04/2023,21:00,Rayo Vallecano,Osasuna,2,1,H
15/04/2023,14:00,Villarreal,Valladolid,1,2,A
15/04/2023,16:15,Athletic Bilbao,Real Sociedad,2,0,H
15/04/2023,18:30,Real Betis,Espanyol,3,1,H
15/04/2023,21:00,Cadiz,Real Madrid,0,2,A
16/04/2023,14:00,Girona,Elche,2,0,H
16/04/2023,16:15,Getafe,Barcelona,0,0,D
16/04/2023,18:30,Atletico Madrid,Almeria,2,1,H
16/04/2023,21:00,Valencia,Sevilla,0,2,A
17/04/2023,21:00,Celta Vigo,Mallorca,0,1,A
21/04/2023,21:00,Espanyol,Cadiz,0,0,D
22/04/2023,14:00,Osasuna,Real Betis,3,2,H
22/04/2023,16:15,Almeria,Athletic Bilbao,1,2,A
22/04/2023,18:30,Valladolid,Girona,1,0,H
22/04/2023,,Real Sociedad,Rayo Vallecano,2,1,H
22/04/2023,21:00,Real Madrid,Celta Vigo,2,0,H
23/04/2023,14:00,Elche,Valencia,0,2,A
23/04/2023,16:15,Barcelona,Atletico Madrid,1,0,H
23/04/2023,18:30,Mallorca,Getafe,3,1,H
23/04/2023,21:00,Sevilla,Villarreal,2,1,H
25/04/2023,19:30,Girona,Real Madrid,4,2,H
25/04/2023,,Cadiz,Osasuna,0,1,A
25/04/2023,22:00,Real Betis,Real Sociedad,0,0,D
26/04/2023,19:30,Getafe,Almeria,1,2,A
26/04/2023,,Atletico Madrid,Mallorca,3,1,H
26/04/2023,22:00,Rayo Vallecano,Barcelona,2,1,H
26/04/2023,,Celta Vigo,Elche,1,0,H
27/04/2023,19:30,Villarreal,Espanyol,4,2,H
27/04/2023,,Valencia,Valladolid,2,1,H
27/04/2023,22:00,Athletic Bilbao,Sevilla,0,1,A
28/04/2023,21:00,Osasuna,Real Sociedad,0,2,A
29/04/2023,16:15,Elche,Rayo Vallecano,4,0,H
29/04/2023,18:30,Real Madrid,Almeria,4,2,H
29/04/2023,21:00,Barcelona,Real Betis,4,0,H
30/04/2023,14:00,Cadiz,Valencia,2,1,H
30/04/2023,16:15,Villarreal,Celta Vigo,3,1,H
30/04/2023,18:30,Espanyol,Getafe,1,0,H
30/04/2023,21:00,Valladolid,Atletico Madrid,2,5,A
01/05/2023,19:00,Mallorca,Athletic Bilbao,1,1,D
01/05/2023,21:00,Sevilla,Girona,0,2,A
02/05/2023,19:30,Almeria,Elche,2,1,H
02/05/2023,,Barcelona,Osasuna,1,0,H
02/05/2023,22:00,Real Sociedad,Real Madrid,2,0,H
03/05/2023,19:30,Valencia,Villarreal,1,1,D
03/05/2023,22:00,Getafe,Celta Vigo,1,0,H
03/05/2023,,Atletico Madrid,Cadiz,5,1,H
04/05/2023,19:30,Sevilla,Espanyol,3,2,H
04/05/2023,,Girona,Mallorca,2,1,H
04/05/2023,22:00,Rayo Vallecano,Valladolid,2,1,H
04/05/2023,,Athletic Bilbao,Real Betis,0,1,A
12/05/2023,21:00,Mallorca,Cadiz,1,0,H
13/05/2023,14:00,Real Sociedad,Girona,2,2,D
13/05/2023,16:15,Osasuna,Almeria,3,1,H
13/05/2023,18:30,Villarreal,Athletic Bilbao,5,1,H
13/05/2023,21:00,Real Madrid,Getafe,1,0,H
14/05/2023,14:00,Celta Vigo,Valencia,1,2,A
14/05/2023,16:15,Elche,Atletico Madrid,1,0,H
14/05/2023,18:30,Valladolid,Sevilla,0,3,A
14/05/2023,21:00,Espanyol,Barcelona,2,4,A
15/05/2023,21:00,Real Betis,Rayo Vallecano,3,1,H
19/05/2023,21:00,Cadiz,Valladolid,2,0,H
20/05/2023,14:00,Girona,Villarreal,1,2,A
20/05/2023,16:15,Athletic Bilbao,Celta Vigo,2,1,H
20/05/2023,18:30,Getafe,Elche,1,1,D
20/05/2023,,Almeria,Mallorca,3,0,H
20/05/2023,21:00,Barcelona,Real Sociedad,1,2,A
21/05/2023,14:00,Rayo Vallecano,Espanyol,1,2,A
21/05/2023,16:15,Atletico Madrid,Osasuna,3,0,H
21/05/2023,18:30,Valencia,Real Madrid,1,0,H
21/05/2023,21:00,Sevilla,Real Betis,0,0,D
23/05/2023,19:30,Real Sociedad,Almeria,1,0,H
23/05/2023,,Celta Vigo,Girona,1,1,D
23/05/2023,22:00,Valladolid,Barcelona,3,1,H
24/05/2023,19:30,Real Madrid,Rayo Vallecano,2,1,H
24/05/2023,,Villarreal,Cadiz,2,0,H
24/05/2023,,Elche,Sevilla,1,1,D
24/05/2023,22:00,Espanyol,Atletico Madrid,3,3,D
24/05/2023,,Real Betis,Getafe,0,1,A
25/05/2023,19:30,Mallorca,Valencia,1,0,H
25/05/2023,21:30,Osasuna,Athletic Bilbao,2,0,H
27/05/2023,19:00,Sevilla,Real Madrid,1,2,A
28/05/2023,19:00,Valencia,Espanyol,2,2,D
28/05/2023,,Girona,Real Betis,1,2,A
28/05/2023,,Almeria,Valladolid,0,0,D
28/05/2023,,Rayo Vallecano,Villarreal,2,1,H
28/05/2023,,Cadiz,Celta Vigo,1,0,H
28/05/2023,,Getafe,Osasuna,2,1,H
28/05/2023,,Barcelona,Mallorca,3,0,H
28/05/2023,,Atletico Madrid,Real Sociedad,2,1,H
28/05/2023,,Athletic Bilbao,Elche,0,1,A
04/06/2023,18:30,Osasuna,Girona,2,1,H
04/06/2023,,Villarreal,Atletico Madrid,2,2,D
04/06/2023,,Real Madrid,Athletic Bilbao,1,1,D
04/06/2023,,Real Sociedad,Sevilla,2,1,H
04/06/2023,,Mallorca,Rayo Vallecano,3,0,H
04/06/2023,21:00,Espanyol,Almeria,3,3,D
04/06/2023,,Elche,Cadiz,1,1,D
04/06/2023,,Valladolid,Getafe,0,0,D
04/06/2023,,Celta Vigo,Barcelona,2,1,H
04/06/2023,,Real Betis,Valencia,1,1,D
11/08/2023,19:30,Almeria,Rayo Vallecano,0,2,A
11/08/2023,22:00,Sevilla,Valencia,1,2,A
12/08/2023,17:00,Real Sociedad,Girona,1,1,D
12/08/2023,19:30,Las Palmas,Mallorca,1,1,D
12/08/2023,21:30,Athletic Bilbao,Real Madrid,0,2,A
13/08/2023,17:00,Celta Vigo,Osasuna,0,2,A
13/08/2023,19:30,Villarreal,Real Betis,1,2,A
13/08/2023,21:30,Getafe,Barcelona,0,0,D
14/08/2023,19:30,Cadiz,Alaves,1,0,H
14/08/2023,21:30,Atletico Madrid,Granada,3,1,H
18/08/2023,19:30,Mallorca,Villarreal,0,1,A
18/08/2023,21:30,Valencia,Las Palmas,1,0,H
19/08/2023,17:00,Real Sociedad,Celta Vigo,1,1,D
